Time (min:sec.ms),Engine Speed (RPM),Lambda Spec (),Lambda B1 Actual (),Lambda B2 Actual (),Fuel Injector (ms),STFT B1 (),STFT B2 (),HPFP Actual (hPa),HPFP Spec (hPa),Spark Advance (°),Accelerator Pedal (%),Throttle Position Actual (%),Boost Spec (mBar),Boost Actual (mBar),Knock Cylinder 1 (°),Knock Cylinder 2 (°),Knock Cylinder 3 (°),Knock Cylinder 4 (°),Knock Cylinder 5 (°),Knock Cylinder 6 (°),Bypass Valve (°),Air Mass (mg/stk),Intake Air Temp (°C),HPFP Capacity % (%),LPFP Pressure (Hpa),Engine Torque (NM),LPFP Pump Duty (%)
00:37.163,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,63.856,146.668,60,12.355,4929.926,57.406,47.829
00:37.172,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,63.856,146.668,60,12.355,4929.926,57.406,47.829
00:37.184,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,63.856,146.668,60,12.355,4929.926,57.406,47.829
00:37.192,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,63.856,146.668,60,12.355,4929.926,57.406,47.829
00:37.203,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,63.856,146.668,60,12.355,4929.926,57.406,47.829
00:37.212,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,63.856,146.668,60,12.355,4929.926,57.406,47.829
00:37.223,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.668,60,12.355,4929.926,57.406,47.829
00:37.232,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.355,4929.926,57.406,47.829
00:37.243,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.355,4929.926,57.406,47.829
00:37.253,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,57.406,47.829
00:37.263,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,57.406,47.829
00:37.274,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.829
00:37.285,753,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.293,724,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.303,724,0.996,0.993,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.313,724,0.996,0.992,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.323,724,0.996,0.992,1.004,0.916,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.332,724,0.996,0.992,1.004,0.888,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.343,724,0.996,0.992,1.004,0.888,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.352,724,0.996,0.992,1.004,0.888,-3,-2,40681.328,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.363,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40917.477,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.373,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,-0.5,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.384,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.393,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.403,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,439.38,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.413,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.106,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.423,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.431,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.443,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.452,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.462,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.472,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.484,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,62.626,146.774,60,12.25,4929.926,59.719,47.859
00:37.492,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,146.774,60,12.25,4929.926,59.719,47.859
00:37.503,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.25,4929.926,59.719,47.859
00:37.512,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.25,4929.926,59.719,47.859
00:37.524,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4929.926,59.719,47.859
00:37.532,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,59.719,47.859
00:37.543,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.859
00:37.553,724,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.563,716,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.572,716,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.584,716,0.996,0.992,1.004,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.592,716,0.996,0.992,0.996,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.603,716,0.996,0.992,0.996,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.612,716,0.996,0.992,0.996,0.888,-3,-2,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.623,716,0.996,0.992,0.996,0.888,-3,-1,40930.744,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.632,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40957.277,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.643,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,2,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.653,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.663,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.672,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,445.433,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.684,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,444.521,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.694,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.703,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.712,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.723,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.732,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.743,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.752,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.498,145.333,60,12.083,4948.5,58.469,47.881
00:37.763,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,145.333,60,12.083,4948.5,58.469,47.881
00:37.773,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.083,4948.5,58.469,47.881
00:37.785,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.083,4948.5,58.469,47.881
00:37.793,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4948.5,58.469,47.881
00:37.804,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.469,47.881
00:37.813,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.881
00:37.824,716,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.834,708,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.843,708,0.996,0.992,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.852,708,0.996,0.989,0.996,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.863,708,0.996,0.989,0.998,0.888,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.872,708,0.996,0.989,0.998,0.872,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.888,708,0.996,0.989,0.998,0.872,-3,-1,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.892,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.902,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40864.41,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.912,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1.5,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.923,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.932,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.942,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,440.79,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.952,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,443.194,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.963,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.972,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.983,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:37.992,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:38.003,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:38.012,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:38.023,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,61.19,146.774,60,12.007,4961.766,58.938,47.893
00:38.033,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,146.774,60,12.007,4961.766,58.938,47.893
00:38.043,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.007,4961.766,58.938,47.893
00:38.051,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.007,4961.766,58.938,47.893
00:38.063,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4961.766,58.938,47.893
00:38.072,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,58.938,47.893
00:38.084,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.893
00:38.093,708,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.103,705,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.113,705,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.123,705,0.996,0.989,0.998,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.133,705,0.996,0.989,0.996,0.872,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.144,705,0.996,0.989,0.996,0.892,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.152,705,0.996,0.989,0.996,0.892,-3,-2,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.162,705,0.996,0.989,0.996,0.892,-3,-1,40936.05,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.172,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40843.183,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.184,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,1,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.192,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.203,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.212,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,450.076,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.223,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,445.101,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.233,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.242,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.252,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.262,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.272,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.284,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.292,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.677,147.77,60,12.032,4993.607,59.75,47.896
00:38.303,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,147.77,60,12.032,4993.607,59.75,47.896
00:38.313,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60,12.032,4993.607,59.75,47.896
00:38.323,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.032,4993.607,59.75,47.896
00:38.332,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,4993.607,59.75,47.896
00:38.343,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,59.75,47.896
00:38.353,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.896
00:38.363,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.374,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.384,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.392,705,0.996,0.989,0.996,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.404,705,0.996,0.989,1,0.892,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.413,705,0.996,0.989,1,0.876,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.423,705,0.996,0.989,1,0.876,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.432,705,0.996,0.989,1,0.876,-3,-1,41015.651,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.444,705,0.996,0.989,1,0.876,-3,-1,40999.731,40861.756,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.453,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,3,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.463,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.472,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.484,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,448.915,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.493,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,443.609,446.096,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.503,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,443.609,446.594,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.513,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,443.609,446.594,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.523,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,443.609,446.594,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.532,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,443.609,446.594,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
00:38.544,705,0.996,0.989,1,0.876,-3,-1,40999.731,40896.25,0.5,14.51,4.314,443.609,446.594,0,0,0,0,0,0,60.883,146.922,60.75,12.102,5025.447,58.625,47.893
